공공서비스 고유 식별자,서비스명,남성,여성,대상연령(시작),대상연령(종료),중위소득 0~50%,중위소득 51~75%,중위소득 76~100%,중위소득 101~200%,중위소득 200% 초과,예비부모/난임,임산부,출산/입양,농업인,어업인,축산업인,임업인,초등학생,중학생,고등학생,대학생/대학원생,해당사항없음,근로자/직장인,구직자/실업자,장애인,국가보훈대상자,질병/질환자,다문화가족,북한이탈주민,한부모가정/조손가정,1인가구,해당사항없음.1,다자녀가구,무주택세대,신규전입,확대가족,예비창업자,영업중,생계곤란/폐업예정자,음식적업,제조업,기타업종,중소기업,사회복지시설,기관/단체,제조업.1,"농업,임업 및 어업",정보통신업,기타업종.1
401000000117,가사·간병 방문 지원,Y,Y,0.0,64.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
401000000118,산모·신생아 건강관리 지원(추가형),Y,Y,18.0,44.0,,,,,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
401000000120,시흥형 기본교통비 지원,Y,Y,7.0,18.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
401000000121,시흥시 국가보훈대상자 사망위로금,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
401000000122,시흥시 사망 참전유공자 배우자 수당,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
401000000123,시흥돌봄SOS센터(누구나돌봄) 돌봄 서비스 지원,Y,Y,0.0,120.0,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,
401000000483,시흥시 산후조리비 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
401000000484,출생 미등록 아동 발굴 및 지원 사업,Y,Y,0.0,17.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
401000000485,시흥시 구직 청년 면접정장 대여사업「면접 흥하시흥」 운영,Y,Y,19.0,39.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,
401000000487,시흥시 시민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000102,축산농가지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000103,장애인 자립생활 정착금 지원,Y,Y,0.0,120.0,Y,Y,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000104,모자건강지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000105,저소득 취약계층 국민건강보험료 지원,Y,Y,0.0,120.0,Y,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000107,저소득 한부모가정 건강검진 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,
402000000109,장애인 생활안정 지원,Y,Y,0.0,120.0,Y,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000110,어린이집 생애 최초 입학준비금 지원,Y,Y,0.0,5.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000111,외국인자녀 보육료 추가 지원,Y,Y,0.0,5.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,
402000000113,일본군 위안부 피해자 생활안정지원,Y,Y,80.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
402000000114,보훈 명예수당(보훈 생계지원수당)및 사망위로금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000115,군포시 신혼부부 무주택자 전월세 보증금 대출이자 지원,Y,Y,18.0,44.0,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,
402000000116,가사·간병 방문 지원,Y,Y,0.0,64.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000117,지역화폐(군포시),Y,Y,14.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
402000000119,출산장려금 지원,Y,Y,18.0,60.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000120,국가유공자 생활보조보훈수당,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000122,저소득층 교육바우처 지원,Y,Y,6.0,19.0,Y,,,,,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000123,군포시 초등학교 입학축하금 지원,Y,Y,6.0,13.0,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000126,군포시 청년 전월세 보증금 대출이자 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000127,군포시 시민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
402000000130,청년날개 면접정장 무료대여,Y,Y,18.0,39.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000102,광견병 예방접종 시술비 지원,Y,Y,18.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000103,명절 위문비 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000104,모자 건강증진 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000105,출산장려금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000107,국가유공자 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000108,안과 정밀 검진 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000110,저소득 한부모가족 학습장려수당 지원,Y,Y,0.0,120.0,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,
403000000112,효행장려금 지원,Y,Y,75.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,
403000000113,혼인신고자 기념품 증정,Y,Y,18.0,44.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000114,영유아 북스타트 도서 배포,Y,Y,0.0,5.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000116,저소득층 국민건강보험료 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000117,농업기계 수리비 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000118,농산물 인증검사비 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000119,신재생에너지 보급 주택 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000120,예방접종 등록 및 관리,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000121,지역화폐(의왕사랑상품권),Y,Y,14.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000122,중·고등학교 신입생 교복 및 체육복 지원,Y,Y,13.0,19.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000123,장애인가정 출산지원금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000124,재활물리치료 서비스,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000127,의왕청년든든 신용회복지원,Y,Y,19.0,39.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000128,청년면접정장 무료대여서비스,Y,Y,19.0,39.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000129,대학생 행정체험 아르바이트 운영,Y,Y,18.0,34.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000130,임신축하금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000131,공동체팜 도시농부 활동지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,
403000000132,신혼부부 주택임차보증금 대출이자 지원,Y,Y,18.0,120.0,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,
403000000133,중소기업 특례보증 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y
403000000134,소상공인 특례보증 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
403000000135,벼 못자리 상토 지원사업,Y,Y,,,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000136,농산물 포장재 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
403000000140,의왕시 상하수도 요금 감면,Y,Y,0.0,120.0,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000142,의왕시 초등학교 입학축하금 지원,Y,Y,6.0,13.0,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000144,산모건강관리사 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000145,아픈아이 홈케어,Y,Y,18.0,60.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000146,아이돌봄 신규 및 120시간 이용자 확대지원,Y,Y,0.0,12.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000147,노인 버스 무료승차 지원,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000148,노인 건강생활 더하기,Y,Y,80.0,120.0,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000150,소상공인 이자차액 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
403000000151,의왕시 산후조리비지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
403000000153,골목상권 및 소상공인 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,Y,,,,Y
403000000154,청년 이사비 지원,Y,Y,19.0,39.0,Y,Y,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
403000000155,청년 취업사진 촬영비 지원,Y,Y,19.0,39.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000156,청년 취업활동지원금 지급,Y,Y,19.0,39.0,Y,Y,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000157,출생·입양 신고세대 종량제봉투 무상지급,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
403000000158,기초생활수급자 종량제봉투 무상지원,Y,Y,0.0,120.0,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000101,저소득층 및 국가유공자 등 명절 위문,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000102,장애인 보조기구 수리비용 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000103,독거노인 건강음료비 지원,Y,Y,65.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,
404000000104,임산부 등록관리 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000105,국가보훈대상자 예우 및 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000106,장애인 운전면허 취득 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000107,장애인가정 출산지원금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000108,출산장려금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000109,희망을 드려요(가족지원사업),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000110,지역사랑상품권(하머니),Y,Y,14.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
404000000111,건강한 신혼부부 가꾸기,Y,Y,18.0,44.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000114,노인 장수수당 지원,Y,Y,97.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000117,어르신 이·미용비 및 목욕비 지원,Y,Y,85.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000118,산모·신생아 건강관리 지원(추가형),,Y,18.0,44.0,,,,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000122,입영지원금,Y,,19.0,30.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
404000000128,경기 하남시 장애인 평생교육이용권 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,
404000000129,하남시 시민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
404000000130,하남시 아빠 육아휴직 장려금,Y,,18.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000628,취약계층 입학준비금 지원,Y,Y,0.0,5.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000629,한부모가족 복지시설 퇴소자 자립지원금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000631,신혼부부 전세자금 대출이자 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,
405000000632,장학재단 장학금(무지개),Y,Y,6.0,34.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
405000000633,장학재단 장학금(진학),Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000634,장애인 이동기기 보장구 수리비용 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000635,장애인 주택개조 지원,Y,Y,0.0,120.0,Y,Y,Y,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000636,저소득 한부모가족 월동난방비 지원,Y,Y,0.0,120.0,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,
405000000638,노인장기요양보험 시설급여 예탁,Y,Y,65.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000639,효도수당,Y,Y,70.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,
405000000640,자활성공수당,Y,Y,0.0,120.0,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000641,장학재단 장학금(곰두리),Y,Y,6.0,34.0,Y,Y,Y,Y,,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000644,장학재단 장학금(자립),Y,Y,0.0,120.0,Y,Y,,,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000645,산모·신생아 건강관리 지원,Y,Y,0.0,120.0,,,,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000647,장학재단 장학금(기능),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000648,학대피해아동 그룹홈 생계비 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
405000000649,청소년 월경통 한방진료 지원(용인시),,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,,Y,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000651,장학재단 장학금(우수),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000652,장학재단 장학금(주거),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000654,신규 정착 북한이탈주민 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
405000000655,용인시 출산지원금 지원,Y,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000656,장학재단 장학금(보훈),Y,Y,6.0,34.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000657,장애인 자립생활 정착금 지원,Y,Y,19.0,120.0,Y,Y,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000658,장학재단 장학금(효행),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000659,장학재단 장학금(철쭉),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000660,장학재단 장학금(향토),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000661,용인시 청년 신용회복 지원,Y,Y,18.0,39.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
405000000665,장애인 활동지원 용인시 추가지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000669,유축기 대여 서비스(수지구),,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000670,유축기 대여 서비스(기흥구),,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
405000000671,유축기 대여 서비스(처인구),,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
